geo,Año,Rango de edad,Sexo,Casos
15001,2024,Adolescencia,MASCULINO,1
15001,2024,Adultez,MASCULINO,1
15001,2024,Infancia,MASCULINO,1
15001,2024,Vejez,FEMENINO,2
15001,2024,Vejez,MASCULINO,2
15001,2020,Adolescencia,FEMENINO,1
15001,2020,Adolescencia,MASCULINO,3
15001,2020,Adultez,FEMENINO,1
15001,2020,Adultez,MASCULINO,15
15001,2020,Juventud,FEMENINO,1
15001,2020,Juventud,MASCULINO,8
15001,2020,Primera infancia,FEMENINO,1
15001,2020,Primera infancia,MASCULINO,3
15001,2020,Vejez,FEMENINO,5
15001,2020,Vejez,MASCULINO,15
15001,2021,Adolescencia,MASCULINO,5
15001,2021,Adultez,FEMENINO,1
15001,2021,Adultez,MASCULINO,20
15001,2021,Infancia,MASCULINO,2
15001,2021,Juventud,MASCULINO,10
15001,2021,Primera infancia,FEMENINO,1
15001,2021,Primera infancia,MASCULINO,1
15001,2021,Vejez,FEMENINO,6
15001,2021,Vejez,MASCULINO,22
15001,2022,Adolescencia,MASCULINO,3
15001,2022,Adultez,FEMENINO,2
15001,2022,Adultez,MASCULINO,25
15001,2022,Infancia,FEMENINO,1
15001,2022,Juventud,FEMENINO,1
15001,2022,Juventud,MASCULINO,9
15001,2022,Primera infancia,FEMENINO,2
15001,2022,Primera infancia,MASCULINO,1
15001,2022,Vejez,FEMENINO,4
15001,2022,Vejez,MASCULINO,29
15001,2023,Adolescencia,FEMENINO,1
15001,2023,Adolescencia,MASCULINO,5
15001,2023,Adultez,MASCULINO,17
15001,2023,Juventud,FEMENINO,1
15001,2023,Juventud,MASCULINO,10
15001,2023,Primera infancia,FEMENINO,2
15001,2023,Primera infancia,MASCULINO,2
15001,2023,Vejez,FEMENINO,8
15001,2023,Vejez,MASCULINO,22
15001,2024,Adolescencia,MASCULINO,6
15001,2024,Adultez,FEMENINO,1
15001,2024,Adultez,MASCULINO,17
15001,2024,Infancia,MASCULINO,2
15001,2024,Juventud,FEMENINO,1
15001,2024,Juventud,MASCULINO,3
15001,2024,Primera infancia,FEMENINO,2
15001,2024,Vejez,FEMENINO,10
15001,2024,Vejez,MASCULINO,23
15131,2021,Adultez,MASCULINO,1
15176,2020,Adultez,MASCULINO,4
15176,2020,Juventud,MASCULINO,1
15176,2020,Primera infancia,MASCULINO,1
15176,2020,Vejez,MASCULINO,1
15176,2021,Adolescencia,MASCULINO,1
15176,2021,Adultez,MASCULINO,4
15176,2021,Primera infancia,FEMENINO,1
15176,2021,Vejez,MASCULINO,2
15176,2022,Adolescencia,MASCULINO,1
15176,2022,Adultez,FEMENINO,1
15176,2022,Adultez,MASCULINO,10
15176,2022,Infancia,MASCULINO,1
15176,2022,Juventud,MASCULINO,2
15176,2022,Primera infancia,FEMENINO,1
15176,2022,Vejez,FEMENINO,2
15176,2022,Vejez,MASCULINO,8
15176,2023,Adolescencia,MASCULINO,1
15176,2023,Adultez,MASCULINO,6
15176,2023,Juventud,MASCULINO,2
15176,2023,Vejez,MASCULINO,4
15176,2024,Adultez,FEMENINO,1
15176,2024,Adultez,MASCULINO,3
15176,2024,Vejez,MASCULINO,2
15180,2024,Juventud,MASCULINO,1
15238,2020,Adolescencia,FEMENINO,1
15238,2020,Adolescencia,MASCULINO,2
15238,2020,Adultez,MASCULINO,22
15238,2020,Infancia,MASCULINO,1
15238,2020,Juventud,MASCULINO,9
15238,2020,Primera infancia,FEMENINO,1
15238,2020,Vejez,FEMENINO,2
15238,2020,Vejez,MASCULINO,6
15238,2021,Adolescencia,MASCULINO,1
15238,2021,Adultez,MASCULINO,14
15238,2021,Infancia,MASCULINO,1
15238,2021,Juventud,FEMENINO,1
15238,2021,Juventud,MASCULINO,15
15238,2021,Primera infancia,FEMENINO,2
15238,2021,Primera infancia,MASCULINO,1
15238,2021,Vejez,MASCULINO,3
15238,2022,Adultez,FEMENINO,1
15238,2022,Adultez,MASCULINO,19
15238,2022,Juventud,MASCULINO,6
15238,2022,Primera infancia,MASCULINO,2
15238,2022,Vejez,MASCULINO,2
15238,2023,Adolescencia,MASCULINO,1
15238,2023,Adultez,FEMENINO,2
15238,2023,Adultez,MASCULINO,13
15238,2023,Juventud,MASCULINO,4
15238,2023,Vejez,FEMENINO,1
15238,2023,Vejez,MASCULINO,9
15238,2024,Adolescencia,MASCULINO,2
15238,2024,Adultez,MASCULINO,17
15238,2024,Infancia,FEMENINO,1
15238,2024,Infancia,MASCULINO,1
15238,2024,Juventud,MASCULINO,11
15238,2024,Primera infancia,FEMENINO,2
15238,2024,Primera infancia,MASCULINO,1
15238,2024,Vejez,MASCULINO,1
15299,2020,Adultez,MASCULINO,2
15299,2020,Juventud,MASCULINO,1
15299,2021,Adultez,MASCULINO,2
15299,2021,Juventud,MASCULINO,1
15299,2021,Vejez,MASCULINO,3
15299,2022,Juventud,MASCULINO,1
15299,2022,Vejez,FEMENINO,1
15299,2022,Vejez,MASCULINO,1
15299,2023,Adultez,FEMENINO,1
15299,2023,Adultez,MASCULINO,3
15299,2023,Vejez,FEMENINO,1
15299,2023,Vejez,MASCULINO,1
15299,2024,Adultez,FEMENINO,1
15299,2024,Adultez,MASCULINO,4
15299,2024,Juventud,MASCULINO,1
15299,2024,Vejez,FEMENINO,1
15299,2024,Vejez,MASCULINO,4
15332,2020,Adolescencia,MASCULINO,1
15403,2020,Vejez,MASCULINO,1
15442,2020,Adultez,MASCULINO,1
15442,2020,Primera infancia,MASCULINO,1
15480,2020,Adultez,MASCULINO,2
15480,2020,Vejez,MASCULINO,1
15480,2021,Infancia,MASCULINO,1
15507,2020,Adolescencia,MASCULINO,1
15507,2021,Adultez,MASCULINO,1
15507,2022,Adultez,MASCULINO,1
15507,2023,Adultez,MASCULINO,1
15507,2024,Juventud,MASCULINO,1
15531,2022,Adultez,MASCULINO,1
15531,2024,Juventud,FEMENINO,1
15550,2021,Vejez,MASCULINO,1
15550,2022,Vejez,MASCULINO,1
15550,2023,Adultez,MASCULINO,1
15550,2024,Adultez,MASCULINO,1
15580,2020,Adultez,MASCULINO,1
15580,2021,Vejez,MASCULINO,1
15580,2022,Adultez,MASCULINO,1
15580,2022,Vejez,MASCULINO,1
15632,2022,Adultez,MASCULINO,1
15667,2024,Adultez,FEMENINO,1
15673,2020,Vejez,FEMENINO,1
15673,2021,Primera infancia,FEMENINO,1
